States,Years,Quarter,District,RegisteredUsers,AppOpens,lat,lon
andhra-pradesh,2023,1,east godavari district,2965296,98931582,15.9240905,80.1863809
andhra-pradesh,2023,1,srikakulam district,1263204,48743038,15.9240905,80.1863809
andhra-pradesh,2023,1,visakhapatnam district,3732544,107253885,15.9240905,80.1863809
andhra-pradesh,2023,1,prakasam district,1719910,112502189,15.9240905,80.1863809
andhra-pradesh,2023,1,anantapur district,2228505,177793392,15.9240905,80.1863809
andhra-pradesh,2023,1,kurnool district,2114023,149581663,15.9240905,80.1863809
andhra-pradesh,2023,1,guntur district,2900895,103514892,15.9240905,80.1863809
andhra-pradesh,2023,1,krishna district,2941585,98727644,15.9240905,80.1863809
andhra-pradesh,2023,1,spsr nellore district,1740294,111993275,15.9240905,80.1863809
andhra-pradesh,2023,1,vizianagaram district,1094782,55519223,15.9240905,80.1863809
andhra-pradesh,2023,1,ysr district,1628595,109842928,15.9240905,80.1863809
andhra-pradesh,2023,1,west godavari district,1980446,102965151,15.9240905,80.1863809
andhra-pradesh,2023,1,chittoor district,2755784,164669558,15.9240905,80.1863809
andhra-pradesh,2023,2,east godavari district,3082893,101375784,15.9240905,80.1863809
andhra-pradesh,2023,2,srikakulam district,1317771,48040159,15.9240905,80.1863809
andhra-pradesh,2023,2,visakhapatnam district,3877504,115516314,15.9240905,80.1863809
andhra-pradesh,2023,2,prakasam district,1792637,104288559,15.9240905,80.1863809
andhra-pradesh,2023,2,anantapur district,2323796,164437247,15.9240905,80.1863809
andhra-pradesh,2023,2,kurnool district,2202517,142843895,15.9240905,80.1863809
andhra-pradesh,2023,2,guntur district,3014655,97915941,15.9240905,80.1863809
andhra-pradesh,2023,2,krishna district,3054956,99723659,15.9240905,80.1863809
andhra-pradesh,2023,2,spsr nellore district,1811781,113350865,15.9240905,80.1863809
andhra-pradesh,2023,2,vizianagaram district,1141578,55405616,15.9240905,80.1863809
andhra-pradesh,2023,2,ysr district,1694843,98586928,15.9240905,80.1863809
andhra-pradesh,2023,2,west godavari district,2059880,116005083,15.9240905,80.1863809
andhra-pradesh,2023,2,chittoor district,2865250,170462384,15.9240905,80.1863809
andhra-pradesh,2023,3,east godavari district,3211557,83823834,15.9240905,80.1863809
andhra-pradesh,2023,3,srikakulam district,1375950,44064462,15.9240905,80.1863809
andhra-pradesh,2023,3,visakhapatnam district,4035323,116087299,15.9240905,80.1863809
andhra-pradesh,2023,3,prakasam district,1868997,94303883,15.9240905,80.1863809
andhra-pradesh,2023,3,anantapur district,2421293,152875757,15.9240905,80.1863809
andhra-pradesh,2023,3,kurnool district,2295754,124493256,15.9240905,80.1863809
andhra-pradesh,2023,3,guntur district,3137289,71855007,15.9240905,80.1863809
andhra-pradesh,2023,3,krishna district,3177643,73280755,15.9240905,80.1863809
andhra-pradesh,2023,3,spsr nellore district,1887005,73583227,15.9240905,80.1863809
andhra-pradesh,2023,3,vizianagaram district,1190571,41978556,15.9240905,80.1863809
andhra-pradesh,2023,3,ysr district,1764648,78787151,15.9240905,80.1863809
andhra-pradesh,2023,3,west godavari district,2146530,73274852,15.9240905,80.1863809
andhra-pradesh,2023,3,chittoor district,2981337,129032458,15.9240905,80.1863809
andhra-pradesh,2023,4,east godavari district,3329036,143550882,15.9240905,80.1863809
andhra-pradesh,2023,4,srikakulam district,1430226,48122562,15.9240905,80.1863809
andhra-pradesh,2023,4,visakhapatnam district,4180797,163404880,15.9240905,80.1863809
andhra-pradesh,2023,4,prakasam district,1939979,69411660,15.9240905,80.1863809
andhra-pradesh,2023,4,anantapur district,2512744,123617506,15.9240905,80.1863809
andhra-pradesh,2023,4,kurnool district,2383042,86461750,15.9240905,80.1863809
andhra-pradesh,2023,4,guntur district,3251121,132403935,15.9240905,80.1863809
andhra-pradesh,2023,4,krishna district,3291814,121925706,15.9240905,80.1863809
andhra-pradesh,2023,4,spsr nellore district,1956706,78993397,15.9240905,80.1863809
andhra-pradesh,2023,4,vizianagaram district,1236735,42889385,15.9240905,80.1863809
andhra-pradesh,2023,4,ysr district,1829864,69721701,15.9240905,80.1863809
andhra-pradesh,2023,4,west godavari district,2227243,86297777,15.9240905,80.1863809
andhra-pradesh,2023,4,chittoor district,3089391,143201818,15.9240905,80.1863809
andhra-pradesh,2024,1,east godavari district,3465605,70700482,15.9240905,80.1863809
andhra-pradesh,2024,1,srikakulam district,1492803,25384857,15.9240905,80.1863809
andhra-pradesh,2024,1,visakhapatnam district,4349723,183432261,15.9240905,80.1863809
andhra-pradesh,2024,1,prakasam district,2022873,57134465,15.9240905,80.1863809
andhra-pradesh,2024,1,anantapur district,2619335,121235223,15.9240905,80.1863809
andhra-pradesh,2024,1,kurnool district,2484451,115346032,15.9240905,80.1863809
andhra-pradesh,2024,1,guntur district,3382454,82606973,15.9240905,80.1863809
andhra-pradesh,2024,1,krishna district,3423998,59203320,15.9240905,80.1863809
andhra-pradesh,2024,1,spsr nellore district,2037823,73245409,15.9240905,80.1863809
andhra-pradesh,2024,1,vizianagaram district,1289838,45744793,15.9240905,80.1863809
andhra-pradesh,2024,1,ysr district,1905157,75306755,15.9240905,80.1863809
andhra-pradesh,2024,1,west godavari district,2319971,59978637,15.9240905,80.1863809
andhra-pradesh,2024,1,chittoor district,3214678,110865896,15.9240905,80.1863809
andhra-pradesh,2024,2,east godavari district,3597667,70529565,15.9240905,80.1863809
andhra-pradesh,2024,2,srikakulam district,1551988,27503934,15.9240905,80.1863809
andhra-pradesh,2024,2,visakhapatnam district,4515738,221069497,15.9240905,80.1863809
andhra-pradesh,2024,2,prakasam district,2099814,61269760,15.9240905,80.1863809
andhra-pradesh,2024,2,anantapur district,2720387,120912449,15.9240905,80.1863809
andhra-pradesh,2024,2,kurnool district,2580812,93496809,15.9240905,80.1863809
andhra-pradesh,2024,2,guntur district,3508719,56640987,15.9240905,80.1863809
andhra-pradesh,2024,2,krishna district,3552494,52309743,15.9240905,80.1863809
andhra-pradesh,2024,2,spsr nellore district,2114324,69447820,15.9240905,80.1863809
andhra-pradesh,2024,2,vizianagaram district,1340999,48299033,15.9240905,80.1863809
andhra-pradesh,2024,2,ysr district,1976516,59839679,15.9240905,80.1863809
andhra-pradesh,2024,2,west godavari district,2409237,45912661,15.9240905,80.1863809
andhra-pradesh,2024,2,chittoor district,3335024,134049145,15.9240905,80.1863809
andhra-pradesh,2024,3,east godavari district,1167720,59935362,15.9240905,80.1863809
andhra-pradesh,2024,3,srikakulam district,971036,17599044,15.9240905,80.1863809
andhra-pradesh,2024,3,visakhapatnam district,2487971,32301176,15.9240905,80.1863809
andhra-pradesh,2024,3,sri potti sriramulu nellore district,1446214,86081128,15.9240905,80.1863809
andhra-pradesh,2024,3,kurnool district,1209238,116758872,15.9240905,80.1863809
andhra-pradesh,2024,3,guntur district,1695537,23423512,15.9240905,80.1863809
andhra-pradesh,2024,3,krishna district,800410,23684301,15.9240905,80.1863809
andhra-pradesh,2024,3,annamayya district,920716,87262138,15.9240905,80.1863809
andhra-pradesh,2024,3,ananthapuramu district,1320379,174845086,15.9240905,80.1863809
andhra-pradesh,2024,3,vizianagaram district,897899,32261276,15.9240905,80.1863809
andhra-pradesh,2024,3,tirupati district,1870882,40985457,15.9240905,80.1863809
andhra-pradesh,2024,3,alluri sitharama raju district,292488,178406258,15.9240905,80.1863809
andhra-pradesh,2024,3,nandyal district,900737,72969773,15.9240905,80.1863809
andhra-pradesh,2024,3,sri sathyasai district,883584,98352753,15.9240905,80.1863809
andhra-pradesh,2024,3,palnadu district,963840,76909163,15.9240905,80.1863809
andhra-pradesh,2024,3,prakasam district,1166571,98216415,15.9240905,80.1863809
andhra-pradesh,2024,3,parvathipuram manyam district,301205,30111342,15.9240905,80.1863809
andhra-pradesh,2024,3,dr br ambedkar konaseema district,788204,48563272,15.9240905,80.1863809
andhra-pradesh,2024,3,bapatla district,703301,39373168,15.9240905,80.1863809
andhra-pradesh,2024,3,ntr district,1953695,47433380,15.9240905,80.1863809
andhra-pradesh,2024,3,kakinada district,1293864,26508076,15.9240905,80.1863809
andhra-pradesh,2024,3,anakapalli district,860834,29977574,15.9240905,80.1863809
andhra-pradesh,2024,3,ysr district,1209820,71588398,15.9240905,80.1863809
andhra-pradesh,2024,3,west godavari district,1017107,18906686,15.9240905,80.1863809
andhra-pradesh,2024,3,eluru district,1066558,69927623,15.9240905,80.1863809
andhra-pradesh,2024,3,chittoor district,955493,58045203,15.9240905,80.1863809
andhra-pradesh,2024,4,east godavari district,1202680,70992699,15.9240905,80.1863809
andhra-pradesh,2024,4,srikakulam district,1000848,50503455,15.9240905,80.1863809
andhra-pradesh,2024,4,visakhapatnam district,2566650,135700425,15.9240905,80.1863809
andhra-pradesh,2024,4,sri potti sriramulu nellore district,1485904,95296811,15.9240905,80.1863809
andhra-pradesh,2024,4,kurnool district,1243710,69757232,15.9240905,80.1863809
andhra-pradesh,2024,4,guntur district,1749346,93254969,15.9240905,80.1863809
andhra-pradesh,2024,4,krishna district,821763,43757281,15.9240905,80.1863809
andhra-pradesh,2024,4,annamayya district,945246,67118152,15.9240905,80.1863809
andhra-pradesh,2024,4,ananthapuramu district,1358486,105608573,15.9240905,80.1863809
andhra-pradesh,2024,4,vizianagaram district,922107,53108897,15.9240905,80.1863809
andhra-pradesh,2024,4,tirupati district,1927263,120835456,15.9240905,80.1863809
andhra-pradesh,2024,4,alluri sitharama raju district,302981,32628930,15.9240905,80.1863809
andhra-pradesh,2024,4,nandyal district,924312,52595448,15.9240905,80.1863809
andhra-pradesh,2024,4,sri sathyasai district,905055,105894571,15.9240905,80.1863809
andhra-pradesh,2024,4,palnadu district,988882,59206517,15.9240905,80.1863809
andhra-pradesh,2024,4,prakasam district,1199895,69401816,15.9240905,80.1863809
andhra-pradesh,2024,4,parvathipuram manyam district,308844,15107951,15.9240905,80.1863809
andhra-pradesh,2024,4,dr br ambedkar konaseema district,809552,37840561,15.9240905,80.1863809
andhra-pradesh,2024,4,bapatla district,721054,42884719,15.9240905,80.1863809
andhra-pradesh,2024,4,ntr district,2010922,127291705,15.9240905,80.1863809
andhra-pradesh,2024,4,kakinada district,1333623,72916150,15.9240905,80.1863809
andhra-pradesh,2024,4,anakapalli district,883659,74150140,15.9240905,80.1863809
andhra-pradesh,2024,4,ysr district,1242179,77109426,15.9240905,80.1863809
andhra-pradesh,2024,4,west godavari district,1048900,63906091,15.9240905,80.1863809
andhra-pradesh,2024,4,eluru district,1099358,61712408,15.9240905,80.1863809
andhra-pradesh,2024,4,chittoor district,981212,67779596,15.9240905,80.1863809
arunachal-pradesh,2018,1,lower subansiri district,498,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,tirap district,557,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,papum pare district,7649,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,anjaw district,278,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,lower siang district,270,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,dibang valley district,66,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,west kameng district,2202,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,shi yomi district,49,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,east kameng district,222,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,lohit district,1207,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,lepa rada district,210,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,lower dibang valley district,601,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,longding district,256,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,west siang district,846,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,kamle district,22,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,upper siang district,301,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,kurung kumey district,97,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,siang district,192,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,kra daadi district,88,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,changlang district,1208,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,pakke kessang district,39,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,east siang district,1803,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,upper subansiri district,572,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,tawang district,1525,0,28.0937702,94.5921326
arunachal-pradesh,2018,1,namsai district,737,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,lower subansiri district,724,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,tirap district,856,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,papum pare district,11418,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,anjaw district,410,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,lower siang district,494,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,dibang valley district,112,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,west kameng district,3442,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,shi yomi district,80,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,east kameng district,343,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,lohit district,1898,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,lepa rada district,318,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,lower dibang valley district,893,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,longding district,412,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,west siang district,1224,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,kamle district,37,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,upper siang district,481,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,kurung kumey district,153,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,siang district,293,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,kra daadi district,144,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,changlang district,2014,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,pakke kessang district,66,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,east siang district,2646,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,upper subansiri district,883,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,tawang district,2266,0,28.0937702,94.5921326
arunachal-pradesh,2018,2,namsai district,1276,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,lower subansiri district,1033,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,tirap district,1226,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,papum pare district,16009,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,anjaw district,542,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,lower siang district,717,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,dibang valley district,145,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,west kameng district,4765,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,shi yomi district,118,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,east kameng district,521,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,lohit district,2612,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,lepa rada district,431,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,lower dibang valley district,1286,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,longding district,644,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,west siang district,1652,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,kamle district,65,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,upper siang district,646,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,kurung kumey district,222,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,siang district,373,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,kra daadi district,190,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,changlang district,2889,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,pakke kessang district,103,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,east siang district,3590,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,upper subansiri district,1169,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,tawang district,3112,0,28.0937702,94.5921326
arunachal-pradesh,2018,3,namsai district,1862,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,lower subansiri district,1459,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,tirap district,1684,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,papum pare district,21342,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,anjaw district,744,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,lower siang district,936,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,dibang valley district,178,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,west kameng district,6492,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,shi yomi district,144,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,east kameng district,691,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,lohit district,3588,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,lepa rada district,548,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,lower dibang valley district,1827,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,longding district,923,0,28.0937702,94.5921326
arunachal-pradesh,2018,4,west siang district,2117,0,28.0937702,94.5921326
